AID,CID,InChIKey,SMILES,GeneID,Symbol,UniProtKB
1346982,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,8856,NR1I2,O75469
1259381,7070,HUWXDEQWWKGHRV-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,367,AR,P10275
743083,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],1588,CYP19A1,P11511
1159519,44368,PYVWGNPFWVQISD-UHFFFAOYSA-N,CC1=C2C=C3C=CC4=C5C3=C(C2=CC=C1)C=CC5=CC=C4,22926,ATF6,P18850
1671198,7810,NPDACUSDTOMAMK-UHFFFAOYSA-N,CC1=CC=C(C=C1)Cl,1559,CYP2C9,P11712
1557607,31222,YBQZXXMEJHZYMB-UHFFFAOYSA-N,C1=CC=C(C=C1)NNC2=CC=CC=C2,1509,CTSD,P07339
1224893,12232,WQOXQRCZOLPYPM-UHFFFAOYSA-N,CSSC,9970,NR1I3,Q14994
1671199,8606,LDVVMCZRFWMZSG-UHFFFAOYSA-N,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,1544,CYP1A2,P05177
1259369,4685,OCJBOOLMMGQPQU-UHFFFAOYSA-N,C1=CC(=CC=C1Cl)Cl,2737,GLI3,P10071
1671199,6416,PJGSXYOJTGTZAV-UHFFFAOYSA-N,CC(=O)C(C)(C)C,1544,CYP1A2,P05177
743078,10522,RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,2099,ESR1,P03372
1259381,5558,DIKBFYAXUHHXCS-UHFFFAOYSA-N,C(Br)(Br)Br,367,AR,P10275
1159552,15910,CRQQGFGUEAVUIL-UHFFFAOYSA-N,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl,5914,RARA,P10276
1671196,8095,SVONRAPFKPVNKG-UHFFFAOYSA-N,CCOCCOC(=O)C,1565,CYP2D6,P10635
729579,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,762,CA4,P22748
1224895,7242,RNVCVTLRINQCPJ-UHFFFAOYSA-N,CC1=CC=CC=C1N,7253,TSHR,P16473
496921,16402,NAQMVNRVTILPCV-UHFFFAOYSA-N,C(CCCN)CCN,768,CA9,Q16790
1259392,39800,BEGLCMHJXHIJLR-UHFFFAOYSA-N,CN1C(=O)C=CS1,2737,GLI3,P10071
1224839,16821,WGPCZPLRVAWXPW-UHFFFAOYSA-N,CCCCCCCCC1CCC(=O)O1,9970,NR1I3,Q14994
1659750,5971,ZOJBYZNEUISWFT-UHFFFAOYSA-N,C=CCN=C=S,8989,TRPA1,O75762
1671197,1674,PPQNQXQZIWHJRB-UHFFFAOYSA-N,CC1=C2CCC3=C2C(=CC4=C3C=CC5=CC=CC=C54)C=C1,1557,CYP2C19,P33261
1671198,34192,QHTQREMOGMZHJV-UHFFFAOYSA-N,CCN(CC)C(=O)SCC1=CC=C(C=C1)Cl,1559,CYP2C9,P11712
743075,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2099,ESR1,P03372
720552,7586,WPYCRFCQABTEKC-UHFFFAOYSA-N,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,7157,TP53,P04637
743079,10757,IMACFCSSMIZSPP-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)CCl,2099,ESR1,P03372
1224842,7242,RNVCVTLRINQCPJ-UHFFFAOYSA-N,CC1=CC=CC=C1N,2101,ESRRA,P11474
743227,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,5467,PPARD,Q03181
1671199,8200,UWHCKJMYHZGTIT-UHFFFAOYSA-N,C(COCCOCCOCCO)O,1544,CYP1A2,P05177
1224838,12736,TVIDDXQYHWJXFK-UHFFFAOYSA-N,C(CCCCCC(=O)O)CCCCC(=O)O,9970,NR1I3,Q14994
1671199,8158,FBUKVWPVBMHYJY-UHFFFAOYSA-N,CCCCCCCCC(=O)O,1544,CYP1A2,P05177
649890,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,760,CA2,P00918
743228,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,3315,HSPB1,P04792
504719,4650,AZQWKYJCGOJGHM-UHFFFAOYSA-N,C1=CC(=O)C=CC1=O,60489,APOBEC3G,Q9HC16
387341,938,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,338442,HCAR2,Q8TDS4
1420758,6228,ZMXDDKWLCZADIW-UHFFFAOYSA-N,CN(C)C=O,4780,NFE2L2,Q16236
1671201,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,1576,CYP3A4,P08684
1259243,6001,ARSRBNBHOADGJU-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,367,AR,P10275
1346982,785,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)O,8856,NR1I2,O75469
1259247,8418,MWPLVEDNUUSJAV-UHFFFAOYSA-N,C1=CC=C2C=C3C=CC=CC3=CC2=C1,367,AR,P10275
1224843,6001,ARSRBNBHOADGJU-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,7253,TSHR,P16473
1280434,936,DFPAKSUCGFBDDF-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)N,22933,SIRT2,Q8IXJ6
1671197,8606,LDVVMCZRFWMZSG-UHFFFAOYSA-N,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,1557,CYP2C19,P33261
1224838,31253,UAHWPYUMFXYFJY-UHFFFAOYSA-N,CC(=CCCC(=C)C=C)C,9970,NR1I3,Q14994
1159531,5634,FRPZMMHWLSIFAZ-UHFFFAOYSA-N,C=CCCCCCCCCC(=O)O,6256,RXRA,P19793
1259248,11764,AVCSMMMOCOTIHF-UHFFFAOYSA-N,C1=CC2=C(C(=C1)[N+](=O)[O-])C(=CC=C2)[N+](=O)[O-],2099,ESR1,P03372
1159552,7102,DMVOXQPQNTYEKQ-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC=C(C=C2)N,5914,RARA,P10276
651741,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,4780,NFE2L2,Q16236
1346982,7418,GPSDUZXPYCFOSQ-UHFFFAOYSA-N,CC1=CC(=CC=C1)C(=O)O,8856,NR1I2,O75469
743085,4004,JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,196,AHR,P35869
1645842,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,1559,CYP2C9,P11712
1671199,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,1544,CYP1A2,P05177
1259392,7864,XJUZRXYOEPSWMB-UHFFFAOYSA-N,COCCl,2737,GLI3,P10071
720719,44368,PYVWGNPFWVQISD-UHFFFAOYSA-N,CC1=C2C=C3C=CC4=C5C3=C(C2=CC=C1)C=CC5=CC=C4,2908,NR3C1,P04150
1671197,6564,KNKRKFALVUDBJE-UHFFFAOYSA-N,CC(CCl)Cl,1557,CYP2C19,P33261
743219,15752,KWMDHCLJYMVBNS-UHFFFAOYSA-N,C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)[N+](=O)[O-],4780,NFE2L2,Q16236
1671196,700,HZAXFHJVJLSVMW-UHFFFAOYSA-N,C(CO)N,1565,CYP2D6,P10635
1468,17520,DMSMPAJRVJJAGA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)NS2,4137,MAPT,P10636
1259243,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,367,AR,P10275
720552,10522,RAPBNVDSDCTNRC-UHFFFAOYSA-N,CCOC(=O)C(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,7157,TP53,P04637
1224848,31423,BBEAQIROQSPTKN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,2101,ESRRA,P11474
311976,938,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,338442,HCAR2,Q8TDS4
1159528,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,3725,JUN,P05412
1030,991,LCCNCVORNKJIRZ-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],216,ALDH1A1,P00352
651632,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,79915,ATAD5,Q96QE3
641823,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,759,CA1,P00915
588546,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,6256,RXRA,P19793
651758,7586,WPYCRFCQABTEKC-UHFFFAOYSA-N,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,3576,CXCL8,P10145
1259247,7543,IBOFVQJTBBUKMU-UHFFFAOYSA-N,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,367,AR,P10275
1224841,8530,FRASJONUBLZVQX-UHFFFAOYSA-N,C1=CC=C2C(=O)C=CC(=O)C2=C1,2101,ESRRA,P11474
1431290,6579,HRPVXLWXLXDGHG-UHFFFAOYSA-N,C=CC(=O)N,2264,FGFR4,P22455
1346982,5054,GHMLBKRAJCXXBS-UHFFFAOYSA-N,C1=CC(=CC(=C1)O)O,8856,NR1I2,O75469
743219,7070,HUWXDEQWWKGHRV-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,4780,NFE2L2,Q16236
1278739,768,LELOWRISYMNNSU-UHFFFAOYSA-N,C#N,759,CA1,P00915
1224843,3589,FRCCEHPWNOQAEU-UHFFFAOYSA-N,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,7253,TSHR,P16473
1671196,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,1565,CYP2D6,P10635
1619194,6998,SMQUZDBALVYZAC-UHFFFAOYSA-N,C1=CC=C(C(=C1)C=O)O,8805,TRIM24,O15164
743085,11443,DVKJHBMWWAPEIU-UHFFFAOYSA-N,CC1=C(C=C(C=C1)N=C=O)N=C=O,196,AHR,P35869
1346982,6423,LFHISGNCFUNFFM-UHFFFAOYSA-N,C([N+](=O)[O-])(Cl)(Cl)Cl,8856,NR1I2,O75469
995,8606,LDVVMCZRFWMZSG-UHFFFAOYSA-N,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,5594,MAPK1,P28482
624296,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,51053,GMNN,O75496
686979,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,55775,TDP1,Q9NUW8
1671196,8663,JWAZRIHNYRIHIV-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)O,1565,CYP2D6,P10635
1347036,9153,FTOVXSOBNPWTSH-UHFFFAOYSA-N,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,5241,PGR,P06401
504865,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,7398,USP1,O94782
1110678,727,JLYXXMFPNIAWKQ-UHFFFAOYSA-N,C1(C(C(C(C(C1Cl)Cl)Cl)Cl)Cl)Cl,2569,GABRR1,P24046
1346982,12025,HNJBEVLQSNELDL-UHFFFAOYSA-N,C1CC(=O)NC1,8856,NR1I2,O75469
1259392,8411,JRBJSXQPQWSCCF-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,2737,GLI3,P10071
1688,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,3064,HTT,P42858
1224841,2730,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,2101,ESRRA,P11474
1671199,6419,BNIXVQGCZULYKV-UHFFFAOYSA-N,C(C(Cl)(Cl)Cl)(Cl)Cl,1544,CYP1A2,P05177
1259392,177,IKHGUXGNUITLKF-UHFFFAOYSA-N,CC=O,2737,GLI3,P10071
588516,4115,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,367,AR,P10275
725593,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,771,CA12,O43570
720516,8411,JRBJSXQPQWSCCF-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,79915,ATAD5,Q96QE3
239732,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,1548,CYP2A6,P11509
1671196,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],1565,CYP2D6,P10635
1346982,5993,BIWJNBZANLAXMG-UHFFFAOYSA-N,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,8856,NR1I2,O75469
1251506,4944,ISRUGXGCCGIOQO-UHFFFAOYSA-N,CC(C)OC1=CC=CC=C1OC(=O)NC,43,ACHE,P22303
686979,8815,ZFMSMUAANRJZFM-UHFFFAOYSA-N,COC1=CC=C(C=C1)CC=C,55775,TDP1,Q9NUW8
743042,5284469,OEJNXTAZZBRGDN-UHFFFAOYSA-N,C=C1C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)(CCl)CCl,367,AR,P10275
32280,68126,GYPMBQZAVBFUIZ-UHFFFAOYSA-N,CC1=CC(=C(C=C1)OC)OC,43,ACHE,P22303
1259247,9158,HAXBIWFMXWRORI-UHFFFAOYSA-N,C1=CC=C2C=C3C4=CC=CC5=C4C(=CC=C5)C3=CC2=C1,367,AR,P10275
1645841,4004,JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,1576,CYP3A4,P08684
652104,7543,IBOFVQJTBBUKMU-UHFFFAOYSA-N,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,23435,TARDBP,Q13148
1259369,1057,WQGWDDDVZFFDIG-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)O)O,2737,GLI3,P10071
1671196,8530,FRASJONUBLZVQX-UHFFFAOYSA-N,C1=CC=C2C(=O)C=CC(=O)C2=C1,1565,CYP2D6,P10635
720552,44368,PYVWGNPFWVQISD-UHFFFAOYSA-N,CC1=C2C=C3C=CC4=C5C3=C(C2=CC=C1)C=CC5=CC=C4,7157,TP53,P04637
1259383,8606,LDVVMCZRFWMZSG-UHFFFAOYSA-N,C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl,2099,ESR1,P03372
32248,1140,YXFVVABEGXRONW-UHFFFAOYSA-N,CC1=CC=CC=C1,43,ACHE,P22303
1224848,8071,XTHFKEDIFFGKHM-UHFFFAOYSA-N,COCCOC,2101,ESRRA,P11474
1671199,6693,GRSMWKLPSNHDHA-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C(=O)OC(=O)C3=CC=C2,1544,CYP1A2,P05177
1671197,6997,IXQGCWUGDFDQMF-UHFFFAOYSA-N,CCC1=CC=CC=C1O,1557,CYP2C19,P33261
1671199,985,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,1544,CYP1A2,P05177
720692,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,2908,NR3C1,P04150
1399349,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,4015,LOX,P28300
1645839,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],1861,TOR1A,O14656
1224848,6544,HJOVHMDZYOCNQW-UHFFFAOYSA-N,CC1=CC(=O)CC(C1)(C)C,2101,ESRRA,P11474
743079,2879,IWDCLRJOBJJRNH-UHFFFAOYSA-N,CC1=CC=C(C=C1)O,2099,ESR1,P03372
1259392,15752,KWMDHCLJYMVBNS-UHFFFAOYSA-N,C1=C(C=C(C(=C1[N+](=O)[O-])N)Br)[N+](=O)[O-],2737,GLI3,P10071
720692,7543,IBOFVQJTBBUKMU-UHFFFAOYSA-N,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,2908,NR3C1,P04150
1259381,9171,WDECIBYCCFPHNR-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=CC4=CC=CC=C43,367,AR,P10275
720692,4115,IAKOZHOLGAGEJT-UHFFFAOYSA-N,COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)C(Cl)(Cl)Cl,2908,NR3C1,P04150
588514,8413,NUIURNJTPRWVAP-UHFFFAOYSA-N,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)C)N,2099,ESR1,P03372
1259244,10800,ZXVONLUNISGICL-UHFFFAOYSA-N,CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],2099,ESR1,P03372
726204,243,WPYMKLBDIGXBTP-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)O,1610,DAO,P14920
342476,785,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,C1=CC(=CC=C1O)O,760,CA2,P00918
1671197,5284469,OEJNXTAZZBRGDN-UHFFFAOYSA-N,C=C1C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)(CCl)CCl,1557,CYP2C19,P33261
1671197,3224,RDYMFSUJUZBWLH-UHFFFAOYSA-N,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1557,CYP2C19,P33261
720516,5455,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,79915,ATAD5,Q96QE3
1259392,6720,LKPLKUMXSAEKID-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],2737,GLI3,P10071
1259369,8411,JRBJSXQPQWSCCF-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N,2737,GLI3,P10071
1159527,13521,WYTZZXDRDKSJID-UHFFFAOYSA-N,CCO[Si](CCCN)(OCC)OCC,6256,RXRA,P19793
1259364,30692,TUBQDCKAWGHZPF-UHFFFAOYSA-N,C1=CC=C2C(=C1)N=C(S2)SCSC#N,9734,HDAC9,Q9UKV0
743219,9117,GYFAGKUZYNFMBN-UHFFFAOYSA-N,C1=CC2=C3C(=C1)C4=CC=CC5=C4C6=C(C=C5)C=CC(=C36)C=C2,4780,NFE2L2,Q16236
1671197,12756,JBFHTYHTHYHCDJ-UHFFFAOYSA-N,CCC1CCC(=O)O1,1557,CYP2C19,P33261
624146,289,YCIMNLLNPGFGHC-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)O,2744,GLS,O94925
720659,21210,RWNUSVWFHDHRCJ-UHFFFAOYSA-N,CCCCOCC(C)O,8856,NR1I2,O75469
1209287,10249,RYFOJXFXERAMLS-UHFFFAOYSA-N,CN1C=CC=C1C2=CN=CC=C2,1553,CYP2A13,Q16696
1030,8346,MQIUGAXCHLFZKX-UHFFFAOYSA-N,CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,216,ALDH1A1,P00352
1159527,4837,GLUUGHFHXGJENI-UHFFFAOYSA-N,C1CNCCN1,6256,RXRA,P19793
1671198,6001,ARSRBNBHOADGJU-UHFFFAOYSA-N,CC1=C2C=CC3=CC=CC=C3C2=C(C4=CC=CC=C14)C,1559,CYP2C9,P11712
1671196,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,1565,CYP2D6,P10635
318680,119205,MATGKVZWFZHCLI-LSDHHAIUSA-N,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)O)OC)O,6462,SHBG,P04278
625150,5897,CZIHNRWJTSTCEX-UHFFFAOYSA-N,CC(=O)NC1=CC2=C(C=C1)C3=CC=CC=C3C2,4128,MAOA,P21397
1346982,8172,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O,8856,NR1I2,O75469
743040,612,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,CC(C(=O)O)O,367,AR,P10275
743122,7070,HUWXDEQWWKGHRV-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,196,AHR,P35869
743078,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,2099,ESR1,P03372
1671198,3589,FRCCEHPWNOQAEU-UHFFFAOYSA-N,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,1559,CYP2C9,P11712
1671198,33528,JPMIIZHYYWMHDT-UHFFFAOYSA-N,CCCCCCCCN1C(=O)C=CS1,1559,CYP2C9,P11712
1224849,5889,LHRCREOYAASXPZ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,2101,ESRRA,P11474
1671197,7839,PAAZPARNPHGIKF-UHFFFAOYSA-N,C(CBr)Br,1557,CYP2C19,P33261
238687,402,RWSOTUBLDIXVET-UHFFFAOYSA-N,[S],759,CA1,P00915
651741,6129,CVXBEEMKQHEXEN-UHFFFAOYSA-N,CNC(=O)OC1=CC=CC2=CC=CC=C21,4780,NFE2L2,Q16236
624288,5541,URAYPUMNDPQOKB-UHFFFAOYSA-N,CC(=O)OCC(COC(=O)C)OC(=O)C,2778,GNAS,O95467
1224841,7543,IBOFVQJTBBUKMU-UHFFFAOYSA-N,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,2101,ESRRA,P11474
743085,7070,HUWXDEQWWKGHRV-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N,196,AHR,P35869
743219,7005,KJCVRFUGPWSIIH-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC=C2O,4780,NFE2L2,Q16236
651631,7586,WPYCRFCQABTEKC-UHFFFAOYSA-N,C1C(O1)COC2=CC(=CC=C2)OCC3CO3,7157,TP53,P04637
504375,1057,WQGWDDDVZFFDIG-UHFFFAOYSA-N,C1=CC(=C(C(=C1)O)O)O,865,CBFB,Q13951
743219,3589,FRCCEHPWNOQAEU-UHFFFAOYSA-N,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,4780,NFE2L2,Q16236
1671199,323,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC(=O)O2,1544,CYP1A2,P05177
885,6914,LINPIYWFGCPVIE-UHFFFAOYSA-N,C1=C(C=C(C(=C1Cl)O)Cl)Cl,1576,CYP3A4,P08684
743077,2347,IRIAEXORFWYRCZ-UHFFFAOYSA-N,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,2099,ESR1,P03372
93178,24121,UAWLTQJFZUYROA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2C=C(C4=CC=CC=C34)[N+](=O)[O-],3251,HPRT1,P00492
1671200,5993,BIWJNBZANLAXMG-UHFFFAOYSA-N,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3757,KCNH2,Q12809
588526,992,IZUPBVBPLAPZRR-UHFFFAOYSA-N,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,9971,NR1H4,Q96RI1
743075,3301,PIICEJLVQHRZGT-UHFFFAOYSA-N,C(CN)N,2099,ESR1,P03372
1671196,7896,PUPZLCDOIYMWBV-UHFFFAOYSA-N,CC(CCO)O,1565,CYP2D6,P10635
1259243,8607,HKIOYBQGHSTUDB-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl,367,AR,P10275
1346982,7964,MVPPADPHJFYWMZ-UHFFFAOYSA-N,C1=CC=C(C=C1)Cl,8856,NR1I2,O75469
588187,996,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,C1=CC=C(C=C1)O,760,CA2,P00918
743079,11509,PFCHFHIRKBAQGU-UHFFFAOYSA-N,CCCC(=O)CC,2099,ESR1,P03372
1671199,798,SIKJAQJRHWYJAI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CN2,1544,CYP1A2,P05177
588526,17520,DMSMPAJRVJJAGA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)NS2,9971,NR1H4,Q96RI1
743083,7543,IBOFVQJTBBUKMU-UHFFFAOYSA-N,C1=CC(=C(C=C1CC2=CC(=C(C=C2)N)Cl)Cl)N,1588,CYP19A1,P11511
1159531,8461,RMBFBMJGBANMMK-UHFFFAOYSA-N,CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],6256,RXRA,P19793
1671201,29393,UNAHYJYOSSSJHH-UHFFFAOYSA-N,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])S(=O)(=O)N)[N+](=O)[O-],1576,CYP3A4,P08684
1671197,7108,WJFKNYWRSNBZNX-UHFFFAOYSA-N,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,1557,CYP2C19,P33261
1671197,12395,GQEZCXVZFLOKMC-UHFFFAOYSA-N,CCCCCCCCCCCCCCC=C,1557,CYP2C19,P33261
884,5993,BIWJNBZANLAXMG-UHFFFAOYSA-N,C1C2C(C(C1Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,1576,CYP3A4,P08684
1671201,17520,DMSMPAJRVJJAGA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)NS2,1576,CYP3A4,P08684
624202,6053,JCYPECIVGRXBMO-UHFFFAOYSA-N,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=C2,672,BRCA1,P38398
743078,3039,OEBRKCOSUFCWJD-UHFFFAOYSA-N,COP(=O)(OC)OC=C(Cl)Cl,2099,ESR1,P03372
